,resale_price,floor_area_sqm,Remaining_lease,Dist_nearest_station,Dist_nearest_primary_school,Dist_nearest_GHawker,Dist_CBD,flat_type_category,storey_category
233,510000.0,112.0,93,1.554317,0.543785,2.298589,15.43486,flat_type_5.ROOM,storey_range_04.TO.06
234,902000.0,95.0,94,0.7036069,0.5167408,1.04037,4.534237,flat_type_4.ROOM,storey_range_31.TO.33
235,425000.0,103.0,62,0.7337354,0.1657747,0.7395582,13.13292,flat_type_4.ROOM,storey_range_04.TO.06
236,340000.0,73.0,56,0.7732985,0.3617154,0.2161676,10.84044,flat_type_3.ROOM,storey_range_04.TO.06
237,810000.0,93.0,95,0.6503833,0.3089455,0.4684749,4.529307,flat_type_4.ROOM,storey_range_13.TO.15
238,512500.0,121.0,63,0.4892428,0.4182839,1.315528,13.71057,flat_type_5.ROOM,storey_range_07.TO.09
239,562888.0,121.0,74,0.237194,0.4588607,1.619172,13.90995,flat_type_5.ROOM,storey_range_01.TO.03
240,390000.0,92.0,58,1.010683,0.8202782,0.3661704,9.588727,flat_type_4.ROOM,storey_range_07.TO.09
241,415000.0,104.0,67,0.1291917,0.1201737,4.239015,15.83675,flat_type_4.ROOM,storey_range_10.TO.12
242,400000.0,103.0,62,0.6871897,0.306287,0.4353448,16.10913,flat_type_4.ROOM,storey_range_04.TO.06
243,325000.0,68.0,58,0.4783156,0.2706679,0.1790387,10.15476,flat_type_3.ROOM,storey_range_10.TO.12
244,390000.0,65.0,54,0.2715761,0.5988337,0.03449189,6.243779,flat_type_3.ROOM,storey_range_04.TO.06
245,340000.0,89.0,56,1.407661,0.1407052,0.435604,10.05524,flat_type_3.ROOM,storey_range_07.TO.09
246,363000.0,59.0,52,0.4511024,0.9813188,0.2399271,6.824599,flat_type_3.ROOM,storey_range_16.TO.18
247,470000.0,116.0,77,1.613962,0.3058546,1.93576,10.7068,flat_type_5.ROOM,storey_range_10.TO.12
248,730000.0,111.0,89,0.3734295,0.7399675,1.54456,13.53291,flat_type_5.ROOM,storey_range_04.TO.06
249,230000.0,67.0,56,0.8631682,0.5388694,0.1205511,16.57107,flat_type_3.ROOM,storey_range_04.TO.06
250,500000.0,102.0,78,0.7563674,0.5052949,0.8129898,13.42016,flat_type_4.ROOM,storey_range_19.TO.21
251,615000.0,113.0,94,0.1382633,0.3696925,5.128747,14.22507,flat_type_5.ROOM,storey_range_16.TO.18
252,474888.0,93.0,91,0.1312836,0.1392932,5.51218,14.64812,flat_type_4.ROOM,storey_range_13.TO.15
253,555000.0,106.0,74,0.3388404,0.5297232,0.1446351,6.119105,flat_type_4.ROOM,storey_range_01.TO.03
254,670000.0,142.0,66,0.2435147,0.3793328,1.868389,14.69343,flat_type_EXECUTIVE,storey_range_01.TO.03
255,495000.0,112.0,79,0.3461407,0.0805937,1.754202,17.7706,flat_type_5.ROOM,storey_range_10.TO.12
256,450000.0,121.0,77,0.2501863,0.2076218,1.924484,18.38613,flat_type_5.ROOM,storey_range_01.TO.03
257,818000.0,117.0,53,0.4315524,1.110911,0.2757184,7.201522,flat_type_5.ROOM,storey_range_22.TO.24
258,462000.0,93.0,93,1.336184,0.3692774,2.179688,11.04219,flat_type_4.ROOM,storey_range_13.TO.15
259,598000.0,125.0,80,0.4174244,0.1107443,3.765561,12.84041,flat_type_EXECUTIVE,storey_range_13.TO.15
260,306000.0,67.0,64,0.6716945,0.2194368,1.285776,16.54079,flat_type_3.ROOM,storey_range_07.TO.09
261,505000.0,90.0,94,0.1509009,0.1794135,5.771182,14.84492,flat_type_4.ROOM,storey_range_13.TO.15
262,400000.0,109.0,78,0.1754437,0.2940848,3.777001,12.88676,flat_type_5.ROOM,storey_range_01.TO.03
263,635000.0,84.0,92,0.7152935,0.504537,1.348474,12.6847,flat_type_4.ROOM,storey_range_04.TO.06
264,460000.0,116.0,63,0.1678631,0.4045878,1.419321,13.29156,flat_type_4.ROOM,storey_range_07.TO.09
265,466000.0,93.0,93,0.6028586,0.2062169,4.757686,13.89839,flat_type_4.ROOM,storey_range_07.TO.09
266,545000.0,98.0,91,0.3714858,0.4395481,5.096345,14.25658,flat_type_4.ROOM,storey_range_10.TO.12
267,488000.0,103.0,62,0.5246779,0.1874981,0.3659886,12.5046,flat_type_4.ROOM,storey_range_07.TO.09
268,350000.0,84.0,65,0.7831998,0.3305917,0.7130196,17.05783,flat_type_4.ROOM,storey_range_07.TO.09
269,880000.0,110.0,78,0.6291013,0.4945471,0.7743145,4.570082,flat_type_5.ROOM,storey_range_25.TO.27
270,415000.0,104.0,62,0.4029534,0.109513,0.5845556,12.18636,flat_type_4.ROOM,storey_range_01.TO.03
271,280000.0,67.0,55,0.9269262,0.2858038,0.2542759,9.462828,flat_type_3.ROOM,storey_range_04.TO.06
272,296888.0,67.0,63,0.695773,0.3215863,0.7115794,8.118925,flat_type_3.ROOM,storey_range_01.TO.03
273,448000.0,91.0,63,0.2698766,0.4720666,1.051697,7.883421,flat_type_4.ROOM,storey_range_04.TO.06
274,385000.0,100.0,77,0.9676404,0.4322912,3.457404,16.21159,flat_type_4.ROOM,storey_range_10.TO.12
275,660000.0,113.0,94,0.1911299,0.1856508,5.843409,15.00526,flat_type_5.ROOM,storey_range_04.TO.06
276,330000.0,67.0,63,0.3241969,0.294212,0.4422534,16.306,flat_type_3.ROOM,storey_range_10.TO.12
277,660000.0,95.0,90,0.8173925,0.5992745,0.9515179,8.026939,flat_type_4.ROOM,storey_range_01.TO.03
278,540000.0,92.0,94,0.2669181,0.3210893,5.810428,14.93709,flat_type_4.ROOM,storey_range_13.TO.15
279,568000.0,130.0,79,0.5375859,0.1732535,2.335813,18.88178,flat_type_EXECUTIVE,storey_range_01.TO.03
280,670000.0,119.0,58,0.4575729,0.6290754,0.1263074,9.671365,flat_type_5.ROOM,storey_range_10.TO.12
281,648000.0,128.0,71,0.8866961,0.510931,0.8953316,9.006479,flat_type_5.ROOM,storey_range_01.TO.03
282,368000.0,91.0,65,0.5435917,0.683211,0.8846654,18.67911,flat_type_4.ROOM,storey_range_01.TO.03
283,395000.0,108.0,62,0.9524873,0.2079735,0.671803,8.336805,flat_type_4.ROOM,storey_range_04.TO.06
284,528000.0,92.0,94,1.35386,1.614114,0.6039577,13.31574,flat_type_4.ROOM,storey_range_25.TO.27
285,620888.0,141.0,75,0.9896943,0.191366,2.09212,12.4253,flat_type_EXECUTIVE,storey_range_04.TO.06
286,702888.0,147.0,67,0.7717315,0.5768883,2.753723,14.77589,flat_type_EXECUTIVE,storey_range_01.TO.03
287,745000.0,150.0,63,0.4429168,0.1530594,0.6117649,12.48639,flat_type_EXECUTIVE,storey_range_04.TO.06
288,912000.0,110.0,90,0.5198396,0.435909,0.2153965,5.847866,flat_type_5.ROOM,storey_range_10.TO.12
289,350000.0,104.0,71,0.5335975,0.2698444,3.965417,16.27122,flat_type_4.ROOM,storey_range_04.TO.06
290,440000.0,128.0,71,1.051818,0.2154242,1.932291,18.66085,flat_type_5.ROOM,storey_range_07.TO.09
291,445000.0,122.0,75,0.679171,0.1990245,2.120718,18.82693,flat_type_5.ROOM,storey_range_04.TO.06
292,538000.0,114.0,70,1.149287,0.7555964,0.6285354,8.624837,flat_type_4.ROOM,storey_range_07.TO.09
293,385000.0,90.0,82,0.9288464,0.6397179,2.66213,18.42878,flat_type_4.ROOM,storey_range_07.TO.09
294,580000.0,141.0,76,0.3081122,0.4413444,2.612165,18.009,flat_type_EXECUTIVE,storey_range_04.TO.06
295,385000.0,87.0,51,0.3324443,0.500942,0.3391383,6.375126,flat_type_4.ROOM,storey_range_04.TO.06
296,470000.0,122.0,66,0.3842856,0.0984471,4.641383,14.10527,flat_type_5.ROOM,storey_range_01.TO.03
297,555000.0,93.0,93,0.3888083,0.6112544,2.717812,14.29743,flat_type_4.ROOM,storey_range_10.TO.12
298,451800.0,92.0,90,0.221479,0.3427822,5.48136,14.64484,flat_type_4.ROOM,storey_range_13.TO.15
299,565000.0,67.0,94,0.3668608,0.8511663,0.2448019,6.505208,flat_type_3.ROOM,storey_range_16.TO.18
300,340000.0,84.0,74,0.6674035,0.736377,1.973743,18.06122,flat_type_4.ROOM,storey_range_10.TO.12
301,442500.0,92.0,81,0.3090248,0.1060262,3.607801,12.581,flat_type_4.ROOM,storey_range_10.TO.12
302,510000.0,131.0,74,0.4242264,0.3376538,1.460589,18.53892,flat_type_5.ROOM,storey_range_10.TO.12
303,400000.0,100.0,76,1.390233,0.2839728,1.918259,10.65053,flat_type_4.ROOM,storey_range_04.TO.06
304,584000.0,128.0,71,0.5444123,0.1930799,3.10162,14.31848,flat_type_5.ROOM,storey_range_13.TO.15
305,560500.0,105.0,78,0.290902,0.2900412,0.5645212,10.90046,flat_type_4.ROOM,storey_range_16.TO.18
306,1055000.0,93.0,89,0.2977394,0.3035498,0.2358297,1.319286,flat_type_4.ROOM,storey_range_34.TO.36
307,530000.0,137.0,73,0.7478956,0.3443508,1.721644,14.07458,flat_type_5.ROOM,storey_range_04.TO.06
308,808000.0,113.0,90,0.4961898,0.3420164,0.2039047,5.833013,flat_type_5.ROOM,storey_range_01.TO.03
309,408000.0,112.0,81,0.32591,0.3128822,4.686119,13.84058,flat_type_5.ROOM,storey_range_01.TO.03
310,628000.0,119.0,65,0.7658088,0.3533946,0.5556779,6.731249,flat_type_5.ROOM,storey_range_01.TO.03
311,546888.0,111.0,78,0.5464378,0.6280427,0.9230626,17.5663,flat_type_5.ROOM,storey_range_13.TO.15
312,530000.0,113.0,94,0.6412392,0.1758893,3.578438,15.91595,flat_type_5.ROOM,storey_range_04.TO.06
313,730000.0,91.0,79,0.3755789,0.2675033,0.3937744,2.60749,flat_type_4.ROOM,storey_range_04.TO.06
314,776888.0,142.0,77,0.1870128,0.3691653,5.223227,14.77795,flat_type_EXECUTIVE,storey_range_19.TO.21
315,805000.0,88.0,91,0.6475877,0.5603306,0.4534352,2.416491,flat_type_4.ROOM,storey_range_31.TO.33
316,335000.0,67.0,57,0.6062954,0.3268429,0.4628001,9.974422,flat_type_3.ROOM,storey_range_10.TO.12
317,488000.0,100.0,75,1.05735,0.3243932,1.696412,12.69437,flat_type_4.ROOM,storey_range_07.TO.09
318,338000.0,68.0,58,1.095237,1.114884,0.1647319,10.00774,flat_type_3.ROOM,storey_range_10.TO.12
319,268000.0,59.0,54,0.5391124,0.5686915,0.2045262,9.997375,flat_type_3.ROOM,storey_range_07.TO.09
320,770000.0,122.0,67,0.5034678,0.3987152,0.4061746,10.60148,flat_type_5.ROOM,storey_range_01.TO.03
321,605000.0,113.0,95,0.5443556,0.6536198,3.579846,15.39456,flat_type_5.ROOM,storey_range_19.TO.21
322,463888.0,93.0,94,0.3165985,0.1904699,3.824867,12.93522,flat_type_4.ROOM,storey_range_10.TO.12
323,538000.0,93.0,93,0.539045,0.7747778,2.550345,14.19265,flat_type_4.ROOM,storey_range_10.TO.12
324,375000.0,68.0,93,0.828564,0.1193819,0.1794457,16.68412,flat_type_3.ROOM,storey_range_13.TO.15
325,680000.0,149.0,70,0.6401068,0.6058985,2.764273,14.72098,flat_type_EXECUTIVE,storey_range_01.TO.03
326,595000.0,108.0,75,0.8207097,0.4443879,0.2302648,2.702233,flat_type_4.ROOM,storey_range_10.TO.12
327,557000.0,111.0,62,0.4630969,0.24468,0.9530875,5.704396,flat_type_4.ROOM,storey_range_01.TO.03
328,845000.0,110.0,80,0.6820967,0.5500087,0.3136609,2.55082,flat_type_5.ROOM,storey_range_25.TO.27
329,380000.0,94.0,66,0.8811588,0.5244424,2.261826,14.68424,flat_type_4.ROOM,storey_range_07.TO.09
330,568000.0,119.0,54,1.134913,0.6546341,0.5684774,4.953321,flat_type_5.ROOM,storey_range_16.TO.18
331,300000.0,60.0,63,0.9767835,0.1887444,1.217353,10.16583,flat_type_3.ROOM,storey_range_04.TO.06
332,488000.0,111.0,79,0.2086375,0.3941607,3.312096,12.39476,flat_type_5.ROOM,storey_range_07.TO.09
333,443000.0,123.0,78,1.15234,0.2070726,3.737027,16.66942,flat_type_5.ROOM,storey_range_04.TO.06
334,450000.0,120.0,78,0.5075287,0.4776014,2.341453,17.56756,flat_type_5.ROOM,storey_range_04.TO.06
335,788000.0,83.0,94,0.3930308,0.1956705,0.7609985,4.855868,flat_type_4.ROOM,storey_range_16.TO.18
336,515888.0,121.0,77,0.4254498,0.1788827,3.843415,13.00919,flat_type_5.ROOM,storey_range_10.TO.12
337,357000.0,67.0,93,0.6028586,0.2062169,4.757686,13.89839,flat_type_3.ROOM,storey_range_13.TO.15
338,530000.0,132.0,61,0.9164681,0.8347043,0.484654,9.285027,flat_type_5.ROOM,storey_range_04.TO.06
339,515000.0,92.0,93,1.308666,0.3234137,1.730143,12.05115,flat_type_4.ROOM,storey_range_10.TO.12
340,635000.0,93.0,94,0.87524,0.8439112,0.4557694,9.334017,flat_type_4.ROOM,storey_range_04.TO.06
341,510000.0,114.0,82,0.1641326,0.3127144,5.206308,14.27086,flat_type_5.ROOM,storey_range_16.TO.18
342,478888.0,93.0,94,0.1785206,0.4408406,5.15445,14.23884,flat_type_4.ROOM,storey_range_13.TO.15
343,605000.0,149.0,62,0.9436355,0.2847023,0.6072286,15.23332,flat_type_EXECUTIVE,storey_range_01.TO.03
344,420000.0,114.0,82,0.5058534,0.1983034,2.729071,11.81895,flat_type_5.ROOM,storey_range_04.TO.06
345,400000.0,68.0,94,0.215631,0.2285731,5.667093,14.78789,flat_type_3.ROOM,storey_range_10.TO.12
346,400888.0,110.0,80,0.7628833,0.208181,5.46146,17.6167,flat_type_5.ROOM,storey_range_04.TO.06
347,550088.0,94.0,95,1.414281,0.3819396,1.85297,12.01985,flat_type_4.ROOM,storey_range_10.TO.12
348,465000.0,122.0,76,0.3520773,0.3656655,1.958116,18.37176,flat_type_5.ROOM,storey_range_01.TO.03
349,410000.0,92.0,93,1.752679,0.7254418,2.486418,15.2421,flat_type_4.ROOM,storey_range_07.TO.09
350,348000.0,67.0,92,0.275584,0.562359,5.556231,14.65332,flat_type_3.ROOM,storey_range_13.TO.15
351,548000.0,121.0,65,0.3698281,0.4347484,1.132928,13.38167,flat_type_5.ROOM,storey_range_04.TO.06
352,538000.0,65.0,93,0.1458972,0.590849,2.941803,14.59092,flat_type_3.ROOM,storey_range_13.TO.15
353,650000.0,89.0,90,0.5303734,0.2535683,0.3862961,4.331844,flat_type_4.ROOM,storey_range_07.TO.09
354,760000.0,85.0,84,0.24291,0.2007123,0.5459035,4.964067,flat_type_4.ROOM,storey_range_13.TO.15
355,550000.0,92.0,93,0.177451,0.1357176,5.356738,14.47423,flat_type_4.ROOM,storey_range_16.TO.18
356,445000.0,102.0,77,0.4493172,0.2048506,3.491387,12.65362,flat_type_4.ROOM,storey_range_13.TO.15
357,465000.0,93.0,95,0.719492,0.1717362,1.867942,18.25497,flat_type_4.ROOM,storey_range_07.TO.09
358,500000.0,92.0,94,0.2712272,0.2415514,5.647065,14.77932,flat_type_4.ROOM,storey_range_01.TO.03
359,472000.0,113.0,73,0.4114887,0.1700852,3.096703,14.41008,flat_type_4.ROOM,storey_range_01.TO.03
360,385000.0,97.0,56,1.809968,1.103864,0.7201636,12.00688,flat_type_4.ROOM,storey_range_07.TO.09
361,730000.0,113.0,95,0.1625848,0.2572053,5.597574,14.68659,flat_type_5.ROOM,storey_range_10.TO.12
362,450000.0,92.0,95,0.2298449,0.5558457,3.870424,15.36222,flat_type_4.ROOM,storey_range_01.TO.03
363,395000.0,104.0,71,0.7306065,0.3921963,2.021678,14.14281,flat_type_4.ROOM,storey_range_01.TO.03
364,462000.0,93.0,95,0.2459142,0.484248,4.137134,13.2563,flat_type_4.ROOM,storey_range_16.TO.18
365,325000.0,67.0,57,0.3949143,0.114819,0.07399896,10.40088,flat_type_3.ROOM,storey_range_01.TO.03
366,430000.0,94.0,90,0.256914,0.129317,5.615476,14.77365,flat_type_4.ROOM,storey_range_04.TO.06
367,343888.0,90.0,55,0.9046907,0.2935262,0.255775,10.68336,flat_type_4.ROOM,storey_range_13.TO.15
368,825000.0,138.0,62,1.178831,0.1085584,0.5984286,2.901491,flat_type_5.ROOM,storey_range_10.TO.12
369,399885.0,67.0,93,1.284372,0.3908992,1.727163,11.98283,flat_type_3.ROOM,storey_range_10.TO.12
370,325000.0,67.0,93,1.793962,0.6973794,2.539571,15.2746,flat_type_3.ROOM,storey_range_07.TO.09
371,325088.0,84.0,66,1.516321,0.2268112,2.264304,15.7419,flat_type_4.ROOM,storey_range_04.TO.06
372,455000.0,93.0,94,0.2012098,0.3667584,5.324576,14.40129,flat_type_4.ROOM,storey_range_04.TO.06
373,235000.0,53.0,47,0.7254367,0.7298699,0.2789995,4.725129,flat_type_3.ROOM,storey_range_04.TO.06
374,488000.0,92.0,94,0.2041843,0.2300732,5.824372,14.94093,flat_type_4.ROOM,storey_range_01.TO.03
375,788000.0,83.0,94,0.5907447,0.4086844,0.9389201,4.63271,flat_type_4.ROOM,storey_range_25.TO.27
376,385000.0,98.0,63,1.339091,1.787823,0.1380671,12.85635,flat_type_4.ROOM,storey_range_10.TO.12
377,535000.0,134.0,62,0.5082382,0.3046516,0.1593687,15.05677,flat_type_5.ROOM,storey_range_07.TO.09
378,276000.0,59.0,52,0.05622564,0.6749825,0.1576548,4.710105,flat_type_3.ROOM,storey_range_07.TO.09
379,515000.0,93.0,93,0.6502141,0.787241,2.446681,14.0865,flat_type_4.ROOM,storey_range_07.TO.09
380,722000.0,153.0,71,0.3866589,0.5540522,1.605615,13.99825,flat_type_EXECUTIVE,storey_range_04.TO.06
381,360000.0,105.0,74,0.7146327,0.3763141,1.573104,19.07829,flat_type_4.ROOM,storey_range_07.TO.09
382,450000.0,101.0,75,1.087222,0.569862,0.2491417,8.614696,flat_type_4.ROOM,storey_range_13.TO.15
383,718000.0,144.0,77,0.2016757,0.3717108,3.227555,12.39044,flat_type_EXECUTIVE,storey_range_07.TO.09
384,322000.0,84.0,74,0.6353411,0.7400856,1.944752,18.11287,flat_type_4.ROOM,storey_range_04.TO.06
385,428000.0,102.0,75,0.5592894,0.1811346,0.6078508,15.91728,flat_type_4.ROOM,storey_range_04.TO.06
386,470000.0,110.0,81,1.267393,0.2108286,2.259768,11.05448,flat_type_5.ROOM,storey_range_07.TO.09
387,410000.0,107.0,67,0.6182683,0.4983051,0.831571,13.73515,flat_type_4.ROOM,storey_range_01.TO.03
388,500000.0,118.0,76,0.3275124,0.7968334,0.8911592,17.38912,flat_type_5.ROOM,storey_range_04.TO.06
389,530000.0,94.0,95,1.385546,0.4201177,1.840205,11.9719,flat_type_4.ROOM,storey_range_07.TO.09
390,217000.0,56.0,47,0.3424168,0.6552016,0.2838531,6.050625,flat_type_3.ROOM,storey_range_01.TO.03
391,492000.0,92.0,93,0.8276007,0.2806013,1.999664,18.20027,flat_type_4.ROOM,storey_range_13.TO.15
392,720000.0,146.0,65,0.5214476,0.3329487,1.409202,10.51952,flat_type_EXECUTIVE,storey_range_04.TO.06
393,468000.0,92.0,93,0.3261176,0.1721131,3.982189,13.03719,flat_type_4.ROOM,storey_range_04.TO.06
394,300000.0,68.0,62,0.8190283,0.2983902,0.4078376,16.16838,flat_type_3.ROOM,storey_range_07.TO.09
395,570000.0,150.0,67,0.1983967,0.5859303,4.222187,15.12537,flat_type_EXECUTIVE,storey_range_01.TO.03
396,460000.0,92.0,91,0.8488442,0.2083187,1.597612,15.94576,flat_type_4.ROOM,storey_range_01.TO.03
397,391188.0,67.0,94,0.2669181,0.3210893,5.810428,14.93709,flat_type_3.ROOM,storey_range_07.TO.09
398,468888.0,110.0,82,0.3078798,0.4771217,4.878625,14.03904,flat_type_5.ROOM,storey_range_10.TO.12
399,505000.0,91.0,84,0.1191454,0.09157488,2.943241,12.1072,flat_type_4.ROOM,storey_range_10.TO.12
400,590000.0,127.0,74,1.538446,0.4278839,4.024219,14.46047,flat_type_5.ROOM,storey_range_10.TO.12
401,435000.0,110.0,81,0.3090248,0.1060262,3.607801,12.581,flat_type_5.ROOM,storey_range_01.TO.03
402,310888.0,73.0,66,0.5396623,0.2225257,1.809769,14.93933,flat_type_3.ROOM,storey_range_07.TO.09
403,360000.0,105.0,66,1.133215,0.2385433,1.871603,16.08554,flat_type_4.ROOM,storey_range_04.TO.06
404,500000.0,112.0,71,1.17807,0.1774538,0.3843664,9.697078,flat_type_4.ROOM,storey_range_04.TO.06
405,490000.0,120.0,75,0.1884758,0.4521153,6.094222,17.26179,flat_type_5.ROOM,storey_range_04.TO.06
406,590000.0,100.0,83,0.157386,0.2900902,0.2885514,3.976845,flat_type_4.ROOM,storey_range_01.TO.03
407,860000.0,155.0,62,0.9218333,0.7047525,0.8974198,10.06569,flat_type_EXECUTIVE,storey_range_01.TO.03
408,640000.0,91.0,63,0.6732657,0.4191386,0.3793954,2.797285,flat_type_4.ROOM,storey_range_07.TO.09
409,420000.0,110.0,80,0.3769897,0.623923,5.59954,14.63981,flat_type_5.ROOM,storey_range_10.TO.12
410,535000.0,130.0,78,0.6539251,0.4462581,1.124462,17.76922,flat_type_EXECUTIVE,storey_range_01.TO.03
411,400000.0,92.0,57,0.6538092,0.3754827,0.2675311,9.648897,flat_type_4.ROOM,storey_range_04.TO.06
412,915000.0,92.0,94,0.1993608,0.3834071,0.1666599,2.544281,flat_type_4.ROOM,storey_range_04.TO.06
413,395000.0,94.0,81,0.1764766,0.3985559,4.021599,13.13998,flat_type_4.ROOM,storey_range_04.TO.06
414,408000.0,96.0,77,0.2944567,0.2066965,3.85489,13.00995,flat_type_4.ROOM,storey_range_10.TO.12
415,315000.0,67.0,55,0.614867,0.2191879,0.2907783,10.84393,flat_type_3.ROOM,storey_range_01.TO.03
416,415000.0,104.0,62,0.8311811,0.1463012,0.732097,14.08435,flat_type_4.ROOM,storey_range_04.TO.06
417,405000.0,104.0,74,1.043319,0.2487367,1.853468,18.59017,flat_type_4.ROOM,storey_range_04.TO.06
418,510000.0,93.0,89,0.2920701,0.05035317,5.483093,14.64584,flat_type_4.ROOM,storey_range_10.TO.12
419,265000.0,60.0,48,0.6024135,0.7884614,0.2878898,5.494527,flat_type_3.ROOM,storey_range_01.TO.03
420,360000.0,90.0,55,0.9581978,0.2272056,0.3543472,10.52866,flat_type_4.ROOM,storey_range_04.TO.06
421,408000.0,92.0,56,0.5490174,0.2970737,0.1563744,9.673803,flat_type_4.ROOM,storey_range_01.TO.03
422,558888.0,93.0,93,1.045125,0.4278087,1.72495,12.79875,flat_type_4.ROOM,storey_range_04.TO.06
423,430000.0,90.0,82,0.4481663,0.2763856,1.695362,18.18843,flat_type_4.ROOM,storey_range_13.TO.15
424,564000.0,110.0,68,1.353739,0.2008528,0.903059,8.559712,flat_type_4.ROOM,storey_range_04.TO.06
425,420000.0,92.0,56,0.7311561,0.4988959,0.4105881,9.594856,flat_type_4.ROOM,storey_range_10.TO.12
426,780000.0,153.0,71,0.5592699,0.4406574,1.928637,14.1225,flat_type_EXECUTIVE,storey_range_04.TO.06
427,395000.0,85.0,82,0.2054924,0.175484,4.913639,14.02301,flat_type_4.ROOM,storey_range_13.TO.15
428,675000.0,146.0,70,1.14285,0.2669731,3.342303,15.44678,flat_type_EXECUTIVE,storey_range_10.TO.12
429,295000.0,68.0,58,0.7055096,0.3578887,0.1472297,9.987122,flat_type_3.ROOM,storey_range_04.TO.06
430,490000.0,84.0,50,0.7590636,0.5537774,0.3115959,3.867203,flat_type_4.ROOM,storey_range_10.TO.12
431,490000.0,112.0,93,0.7871837,0.1070213,2.853728,18.92155,flat_type_5.ROOM,storey_range_10.TO.12
432,655000.0,113.0,95,0.813076,0.5203627,2.551823,11.64588,flat_type_5.ROOM,storey_range_13.TO.15
433,618000.0,117.0,94,1.061694,0.4008148,1.77044,16.27668,flat_type_5.ROOM,storey_range_07.TO.09
434,683888.0,93.0,89,0.5296915,0.79925,0.06059339,6.297176,flat_type_4.ROOM,storey_range_10.TO.12
435,400000.0,84.0,63,0.6816718,0.221696,1.178091,11.90248,flat_type_4.ROOM,storey_range_01.TO.03
436,373000.0,109.0,71,0.7026879,0.6356266,2.151948,18.69031,flat_type_4.ROOM,storey_range_10.TO.12
437,460000.0,93.0,94,0.1748764,0.3272057,5.081522,14.18117,flat_type_4.ROOM,storey_range_10.TO.12
438,630000.0,91.0,91,0.6891989,0.6982296,0.5160695,9.584171,flat_type_4.ROOM,storey_range_04.TO.06
439,550000.0,112.0,94,1.26233,0.4422866,2.206846,15.01912,flat_type_5.ROOM,storey_range_04.TO.06
440,325000.0,75.0,58,1.002941,0.8699294,0.2827461,9.251881,flat_type_3.ROOM,storey_range_04.TO.06
441,418000.0,90.0,78,0.3182048,0.4000809,3.21122,12.3628,flat_type_4.ROOM,storey_range_13.TO.15
442,460000.0,92.0,90,1.353065,0.4416033,2.072663,15.32844,flat_type_4.ROOM,storey_range_07.TO.09
443,468000.0,106.0,62,0.2958897,0.2980123,0.3937276,12.06703,flat_type_4.ROOM,storey_range_04.TO.06
444,418000.0,103.0,70,0.4437123,0.4412497,2.364601,11.48113,flat_type_4.ROOM,storey_range_04.TO.06
445,495000.0,123.0,55,0.5673942,0.2558314,0.5464838,7.20672,flat_type_5.ROOM,storey_range_04.TO.06
446,795000.0,151.0,67,0.6464241,0.4059483,2.962309,14.91893,flat_type_EXECUTIVE,storey_range_07.TO.09
447,420000.0,111.0,81,0.287245,0.2520783,4.629355,13.7433,flat_type_5.ROOM,storey_range_10.TO.12
448,635000.0,127.0,71,1.499334,0.3440059,0.2909671,9.365796,flat_type_5.ROOM,storey_range_07.TO.09
449,525000.0,124.0,74,1.537581,0.349917,3.844094,14.21366,flat_type_5.ROOM,storey_range_04.TO.06
450,430000.0,104.0,63,0.4626889,0.2428783,1.026555,7.658238,flat_type_4.ROOM,storey_range_01.TO.03
451,480000.0,93.0,95,0.3684917,0.5948764,3.761473,15.45589,flat_type_4.ROOM,storey_range_13.TO.15
